"signalId","signalSystemId","x","y"
"1195276181","374","444333.8284747575","5543434.559955026"
"1842424185","374","444334.3069421203","5543442.005084037"
"1810655732","376","421067.30691997934","5541482.870460473"
"2018504325","376","421058.2635485717","5541489.59823959"
"4277502535","378","427455.6735820332","5547270.646904191"
"4277502529","378","427432.2703580642","5547241.117547551"
"1349573528","380","421929.275172414","5542397.887535915"
"6433270931","382","423841.08071308536","5543669.531100667"
"6433270930","382","423850.3132749098","5543675.126761402"
"207452698","384","422063.1733663237","5544392.5627405755"
"207455370","384","422076.6639367348","5544398.404720671"
"243778578","386","424721.28569215117","5548926.361895044"
"243778577","386","424727.92296434345","5548944.472650076"
"296001057","388","414053.11469246674","5552006.66616539"
"3666484182","390","427654.32783872134","5546310.528342296"
"207476249","390","427702.42430205323","5546292.563533314"
"283705609","390","427555.7042814539","5546287.443315256"
"1704926091","390","427577.14102312","5546267.725751603"
"3117689673","390","427653.45692127914","5546242.45044371"
"3623707692","390","427651.9721313517","5546244.872519193"
"1704926064","390","427577.2576258143","5546261.007500825"
"1704925969","390","427547.10366445547","5546220.08174575"
"1704926061","390","427579.49432973075","5546256.4957212955"
"290915619","392","426268.5464014267","5542815.826063619"
"322064463","392","426258.9032497305","5542809.45349961"
"288029167","394","425511.6170786708","5541454.955094175"
"4514594770","396","428696.53699856804","5546195.624548209"
"4514594769","396","428726.61188748566","5546173.81712058"
"322694847","396","428693.96466418135","5546173.963214583"
"4514594768","396","428703.28443399235","5546148.162267147"
"4692967587","398","421387.7077552521","5547841.140637175"
"7113921252","400","437935.13053886045","5549126.524619804"
"2245235866","402","427234.949064633","5547033.158091283"
"3117020428","402","427276.4983962668","5547045.892674434"
"3637880450","402","427205.05635598867","5546997.646307045"
"3117020630","402","427254.846533451","5547095.772874015"
"2245235867","402","427215.5610537416","5547083.174449456"
"3719757538","404","429202.1999124779","5549269.297864053"
"2377507551","406","429720.8597569023","5543323.70896664"
"2377507542","406","429715.6405729923","5543252.953177589"
"2377507545","406","429681.74858498445","5543279.630782577"
"2377507546","406","429756.14953751635","5543301.494686558"
"1798881584","408","425456.7228638529","5549076.552506974"
"2570047330","408","425402.4653550143","5549007.595555343"
"5762138829","408","425409.1460366479","5548997.215846939"
"5762138828","408","425400.348092661","5549009.170862836"
"1798881583","408","425461.9991428118","5549045.5083846925"
"1798881582","408","425438.75805988535","5549040.183475731"
"5762138830","408","425414.785766665","5549016.308807199"
"2977663947","408","425457.0242628979","5549048.413512099"
"1686648320","410","427118.2274385636","5544595.503390689"
"1686648316","410","427121.3234253694","5544551.013344905"
"1686648314","410","427077.14588633215","5544548.10125543"
"1686648319","410","427073.6099618299","5544596.011266984"
"6920181454","412","420036.66074817005","5540604.452275907"
"6920181453","412","420008.7318802141","5540595.194306709"
"3600093248","412","420002.05472435383","5540611.6301648"
"6920181455","412","420012.1879781182","5540617.884318911"
"287895915","414","426741.7436041434","5541224.945444618"
"5287708434","416","425181.7021446399","5544877.23503825"
"5287708435","416","425205.5940909762","5544918.591370226"
"5287708433","416","425172.3481431486","5544910.315634729"
"292027873","418","416171.8954275605","5536463.27645351"
"52014191","420","426614.81776750943","5549058.607291339"
"1798861189","420","426585.42483813275","5549064.715870206"
"52014180","420","426570.55028590775","5548979.326446166"
"1798861147","420","426582.48847207485","5548988.481295279"
"269494844","420","426555.025498442","5549007.4965561945"
"269494842","420","426583.0164886335","5549050.3369057095"
"322582783","420","426641.19264398766","5549025.48435167"
"1798861184","420","426638.4794927966","5549056.11385894"
"1798861168","420","426646.3860473536","5549028.549002937"
"1798861162","420","426546.88065024745","5549020.819579272"
"207522788","422","426386.99375499046","5547879.463463485"
"2692192142","422","426377.5775552709","5547866.571167352"
"5220533388","422","426398.6820545574","5547868.715870833"
"2763513306","422","426376.3346549656","5547891.153260461"
"276376710","422","426446.92743984086","5547960.640177665"
"5220533396","422","426438.94384082576","5547949.907662055"
"1402449038","424","425824.83353703754","5543883.348516661"
"226828656","426","422399.8301502335","5547308.2304778695"
"266695294","428","422935.60933537385","5546100.238506205"
"236151807","428","422967.84024380485","5546107.3583510695"
"6949642864","430","428932.3923944384","5540247.393274235"
"525336391","430","428972.12768792216","5540258.086579851"
"525336392","430","428991.5252619313","5540225.53656669"
"296205041","432","425765.86588931794","5549967.66791309"
"232684505","432","425780.9729675601","5550038.128565842"
"7444899466","434","429923.63287494594","5547499.829390602"
"7444899467","434","429947.38839591655","5547545.38895881"
"2410419165","436","425210.74610675254","5548705.385638311"
"262066288","436","425160.4939828911","5548610.753381821"
"6946664581","436","425156.11581074103","5548601.618068328"
"2410419174","436","425247.6253257266","5548736.7074983455"
"2410419178","436","425255.53077510383","5548747.895309832"
"1746093507","436","425233.26105634775","5548766.589021657"
"2486545996","436","425142.25604143227","5548618.98222929"
"1746093503","436","425185.18523405003","5548727.161505431"
"152557365","436","425150.6132091077","5548615.39557069"
"4512204157","436","425155.5750452551","5548624.822957533"
"316696432","436","425216.0506691727","5548714.774919715"
"5762138822","436","425297.81208821665","5548836.067643851"
"322065726","436","425298.6244942132","5548859.375920024"
"5762138823","436","425313.81169241085","5548879.147102502"
"321373872","436","425322.0738335517","5548847.282668359"
"2977663933","436","425315.89145594323","5548849.292921487"
"281814959","438","423998.45572181436","5542867.9012555"
"322038664","438","423989.1077478499","5542867.377872257"
"341937289","440","424544.8041780483","5549583.371676609"
"269492259","442","426335.1047849741","5548477.021978852"
"2410203000","442","426323.94122665055","5548452.544158975"
"269492264","442","426351.9185358184","5548579.198142793"
"4349716286","442","426322.4189707583","5548568.40654123"
"5762114029","442","426397.33540085127","5548579.906825746"
"1169655014","442","426336.1495574774","5548579.282057691"
"1194514162","442","426362.09637539875","5548449.093572502"
"269492247","442","426389.07349007024","5548635.656075948"
"2410202986","442","426338.5265012046","5548447.53906867"
"1169655150","442","426401.9020949075","5548568.078526456"
"1169655689","442","426399.81515116105","5548648.2521087825"
"269492252","442","426412.5528027229","5548580.297744581"
"1169655414","442","426449.5464602851","5548633.922598734"
"5762114036","442","426462.4705329727","5548647.055855775"
"235848192","442","426434.27646518894","5548634.377453774"
"5762626885","444","427013.8604005163","5546809.750245299"
"5762626884","444","427010.9069749508","5546785.8262005765"
"3110625252","446","423297.96891909756","5540953.609491174"
"5587769619","446","423315.4799203373","5540958.496415232"
"5587769618","446","423315.4091552337","5540934.0324811125"
"206371894","448","425548.49626801314","5546413.772981093"
"206371898","448","425481.97240922926","5546412.019603786"
"262504277","448","425618.550920266","5546521.666918021"
"226020630","448","425442.0433265036","5546524.392059002"
"206371912","448","425507.2323518844","5546566.58623909"
"4164271620","450","440245.7418997686","5540462.679781648"
"1704926143","452","428229.5357790153","5546420.719040423"
"2588092131","452","428201.77316626","5546413.507703429"
"1704926118","452","428187.59452881914","5546386.964921889"
"2259612355","452","428215.6475997722","5546394.472537116"
"226828855","454","422467.12862564693","5547451.821650738"
"2377094040","456","431440.1507607328","5543385.989989934"
"2377094033","456","431474.8136867414","5543358.513172216"
"2377465777","456","431443.32377503515","5543306.051533241"
"2377094026","456","431407.1062234849","5543332.947986501"
"261737350","458","421151.4966829738","5545706.175308044"
"1738710538","460","422428.5436928426","5542697.045166195"
"1774391563","460","422434.61082210473","5542687.6382751"
"280606754","462","426284.31797964557","5540829.701297011"
"280606851","462","426275.61709813355","5540856.120506328"
"6129238977","464","422824.88072766335","5542907.176909782"
"2481329219","464","422802.4431280322","5542875.173158781"
"6129238976","464","422801.76416759635","5542900.115091917"
"5582985739","464","422822.87537898455","5542898.253825136"
"936578516","466","428701.5310520035","5543489.781537905"
"272491935","466","428717.10989009927","5543487.216545438"
"425223663","466","428698.1217806679","5543462.348905783"
"272491932","466","428713.51511187776","5543459.830856873"
"2388638481","468","428372.34947637026","5547314.276603288"
"2388638506","468","428386.33936955396","5547347.805913434"
"2388638487","468","428358.55022983835","5547327.561230571"
"3800075545","470","423677.12254566036","5545740.576324083"
"2419367407","470","423643.056650247","5545702.785796493"
"3024563471","470","423639.7179537716","5545713.6425880855"
"325817816","472","431726.56583197025","5538457.090028226"
"1802973440","474","422271.48727552016","5542306.680119294"
"2019014897","474","422251.3062278936","5542295.296592406"
"286869046","476","431185.97647343716","5548554.558725099"
"286069616","476","431196.2884721139","5548536.900519529"
"280605437","478","425901.84837021644","5540678.582310746"
"280605443","478","425880.50361106126","5540693.245018344"
"264004958","480","424723.9426469321","5542656.449355299"
"1852907724","480","424695.5895733533","5542668.602347562"
"310156272","480","424687.0160432643","5542696.668497961"
"1702742679","482","427890.99823151244","5548820.75877038"
"1702742682","482","427862.9839951064","5548835.370959854"
"1702742635","482","427856.4467876401","5548799.507131142"
"1885040742","484","429291.67377185344","5540890.342990835"
"287223774","484","429270.4603547823","5540909.582892488"
"206348654","486","420455.65005925274","5547654.4132799795"
"236298647","486","420488.18906062073","5547644.598885622"
"206349424","486","420389.2402235367","5547671.571470922"
"1837438328","488","432270.1601357459","5538470.121508998"
"32063350","490","430530.30121839873","5548494.49762458"
"1895983467","492","425242.8927586899","5544165.819502564"
"261998545","492","425203.4702927538","5544210.384919481"
"1896073888","492","425182.0584968588","5544164.801502406"
"288048560","494","424343.8965354463","5540271.590251584"
"272496214","494","424355.7180498674","5540274.414712813"
"213566217","496","429775.5469242585","5549702.371348386"
"206351259","498","422647.28121794504","5548116.802835377"
"6624905232","500","407614.67566593434","5553139.878492263"
"3179639761","502","422867.4102860528","5544049.462107548"
"1781610616","502","422848.2263444229","5544035.170786698"
"245373842","502","422855.54016299796","5544045.240612592"
"1704925766","504","426083.06366954924","5545819.45613752"
"281719609","504","426076.64264784264","5545836.0697716"
"1668947262","506","425856.87945154915","5546524.41754456"
"5783651678","506","425862.70878212276","5546544.231121894"
"1024088407","508","425460.2015636582","5545511.947580406"
"1702742153","508","425416.547865532","5545534.8414059235"
"932454932","508","425465.1786888749","5545522.320283781"
"1702742211","508","425555.32428455167","5545588.821484249"
"1702742219","508","425477.5678001612","5545627.9027221445"
"932454913","508","425502.354265436","5545600.234591053"
"1702742073","508","425493.6394870937","5545495.245910771"
"1702742210","508","425429.47883783246","5545572.926436734"
"7143597745","510","439992.3446643631","5540462.254042054"
"2129394128","512","421346.68441965117","5541908.758360022"
"1810655734","512","421358.06141027197","5541902.897547422"
"1967677876","514","422945.00521114626","5539977.985863337"
"1674681597","514","422994.41617975093","5539982.135158346"
"1967677874","514","422991.380784653","5539973.3936429005"
"1967677883","514","422964.90918515413","5539983.571256254"
"2480489000","516","421563.9753419728","5547001.945485533"
"262007350","516","421573.1021401228","5546999.565226077"
"206348695","516","421560.52964806295","5546989.552054467"
"262007348","516","421569.85163731663","5546987.302373768"
"2525346517","516","421710.55599723296","5546959.451380854"
"869474656","518","441772.421086804","5547883.059633674"
"1262667324","518","441772.0831535727","5547870.43129642"
"4577327232","518","441785.00130253716","5547869.345397491"
"4577327233","518","441785.4149901129","5547882.362100562"
"272432544","520","432201.2186271951","5546690.758080884"
"272432543","520","432198.1210647711","5546672.260134556"
"2878940252","522","449728.95275756344","5535719.3444002615"
"1848138517","522","449640.35399078374","5535751.153461892"
"2878940278","522","449737.8815151038","5535751.528772104"
"2878940247","522","449769.73242599535","5535714.281270773"
"2878940281","522","449642.87691040314","5535757.879160328"
"262211781","524","421114.50897987996","5548007.449757492"
"1076940833","526","425227.21152711555","5540546.516858589"
"1076940757","526","425229.94175432704","5540557.810367138"
"1798870686","528","424132.634226848","5543165.170837173"
"34805950","528","424160.5543277865","5543199.571008796"
"322038087","528","424083.33859933016","5543127.103924529"
"1798870692","528","424105.1897938113","5543234.562165587"
"272305554","528","424136.1391731601","5543279.049971123"
"1798870688","528","424180.2783593261","5543198.4464364275"
"305845714","530","423289.7785355655","5542561.621013203"
"322059914","530","423289.5287296575","5542554.685424818"
"527617640","532","446437.1993994832","5549273.637398042"
"5258265402","534","423072.0697209495","5543451.502986348"
"1448506737","536","422999.78146121016","5546498.041216729"
"236160046","536","423027.4756528352","5546485.054027743"
"1798898144","536","423045.4190522037","5546481.915541301"
"5331206462","536","423001.64798050805","5546511.837178302"
"1448506739","536","423023.2638347506","5546533.589117469"
"4539719370","536","423069.2474248843","5546492.771051563"
"6290887206","538","443757.56815224735","5544309.947241603"
"6290887205","538","443782.57404764363","5544311.552551771"
"6290887204","538","443750.0857606706","5544334.46677023"
"1541292515","540","433713.1775193377","5546201.010583229"
"1542271716","540","433660.8720382595","5546121.839572636"
"1542271684","540","433625.30716006306","5546197.719221514"
"1541292462","540","433746.23433634546","5546135.793367702"
"226010253","542","424490.04930953716","5546991.5666555"
"310654608","542","424500.3291950327","5546992.199907937"
"4295709015","542","424574.7183606334","5546980.151759387"
"310654742","542","424492.96167981694","5547115.674580474"
"269330742","542","424489.3423709917","5547001.818603092"
"310654607","542","424500.7039118318","5547005.04989152"
"289143030","542","424480.71329508105","5547115.513973929"
"2502578092","542","424465.6679150515","5547139.268593227"
"207426330","542","424488.5177758133","5547179.0685014855"
"3912790640","542","424464.4781742361","5547269.839907217"
"1936202852","542","424447.7922215669","5547263.058675239"
"5762626883","544","426616.1658319276","5546561.126846374"
"5762626882","544","426605.3288570105","5546543.405153892"
"3625935662","546","426211.5123793079","5546544.432719924"
"5261617943","546","426267.1051083285","5546515.653586393"
"1445321204","546","426211.5028540641","5546549.448146389"
"3625935660","546","426286.35319290345","5546543.189162725"
"3625935661","546","426266.7987610266","5546527.17852951"
"1417650607","548","426528.73862773646","5542071.314409157"
"1417650603","548","426482.2319017446","5542061.510773446"
"1417650602","548","426534.43709239905","5542055.356446955"
"1035710566","548","426492.06574136834","5542042.037576862"
"29782991","550","430682.2612915002","5547616.663605104"
"254348468","550","430668.66226846183","5547606.576036132"
"3686673376","552","407042.83371258207","5551653.260917072"
"206350279","554","421641.94194421114","5547248.480814499"
"2376597299","556","427146.4391813848","5543638.139579267"
"2376597298","556","427187.8506558303","5543574.05694308"
"272491994","556","427237.1197026591","5543657.467374308"
"2376597300","556","427237.8971058119","5543667.76531086"
"2376597301","556","427185.29304933216","5543682.436710004"
"1031780837","558","427022.10835948214","5541688.980671579"
"1079540168","558","427040.12346263975","5541683.997975301"
"4395730223","558","426949.00609976705","5541784.822098307"
"1031780887","558","427033.3478068352","5541700.437073668"
"3385228477","558","426994.370202349","5541729.102557845"
"715191574","558","427015.83952084114","5541745.757199442"
